Member_number,Date,Is_Weekend,itemDescription,Category
3841,2014-09-27,True,UHT-milk,Dairy
2687,2014-12-16,False,spices,Other
1328,2014-08-14,False,pastry,Bakery
4211,2014-04-03,False,napkins,Other
2604,2014-09-17,False,whipped/sour cream,Dairy
1937,2014-07-26,True,popcorn,Other
3856,2014-03-03,False,cat food,Other
3484,2014-12-25,False,shopping bags,Other
1549,2014-03-02,True,coffee,Other
1702,2014-05-05,False,whipped/sour cream,Dairy
3694,2014-08-01,False,dessert,Other
4608,2014-07-20,True,whole milk,Dairy
2376,2014-06-15,True,soda,Beverages
3282,2014-07-10,False,chocolate,Other
2349,2014-03-14,False,dessert,Other
2936,2014-03-07,False,newspapers,Other
2311,2014-03-13,False,pot plants,Other
1661,2014-07-21,False,mustard,Other
2652,2014-09-04,False,waffles,Other
4855,2014-06-16,False,whipped/sour cream,Dairy
2715,2014-05-23,False,rolls/buns,Bakery
4132,2014-03-02,True,shopping bags,Other
1887,2014-02-03,False,whole milk,Dairy
1832,2014-08-21,False,coffee,Other
1176,2014-11-21,False,domestic eggs,Other
3382,2014-11-13,False,processed cheese,Dairy
1444,2014-03-07,False,shopping bags,Other
1702,2014-05-13,False,yogurt,Dairy
3447,2014-06-30,False,soda,Beverages
4759,2014-01-24,False,root vegetables,Produce
2536,2014-02-09,True,whole milk,Dairy
3666,2014-04-12,True,yogurt,Dairy
3767,2014-07-06,True,yogurt,Dairy
3271,2014-02-25,False,other vegetables,Produce
3654,2014-06-17,False,ice cream,Dairy
4871,2014-07-07,False,canned beer,Beverages
1217,2014-12-03,False,grapes,Other
1616,2014-05-03,True,whole milk,Dairy
1329,2014-02-22,True,newspapers,Other
4603,2014-11-17,False,newspapers,Other
4431,2014-05-10,True,rolls/buns,Bakery
3913,2014-04-11,False,tropical fruit,Produce
2325,2014-11-06,False,chocolate,Other
4117,2014-08-03,True,whole milk,Dairy
2174,2014-01-05,True,bottled water,Beverages
4541,2014-04-03,False,whole milk,Dairy
3670,2014-05-06,False,dish cleaner,Other
3719,2014-10-26,True,yogurt,Dairy
3499,2014-07-13,True,whole milk,Dairy
1749,2014-12-09,False,onions,Produce
1572,2014-05-17,True,margarine,Other
2271,2014-02-03,False,processed cheese,Dairy
3834,2014-05-18,True,salty snack,Other
1146,2014-05-23,False,soda,Beverages
4298,2014-03-22,True,margarine,Other
4164,2014-09-25,False,prosecco,Other
3998,2014-01-08,False,Instant food products,Other
3786,2014-10-21,False,hard cheese,Dairy
3285,2014-10-21,False,other vegetables,Produce
3159,2014-04-18,False,napkins,Other
3820,2014-07-26,True,bottled beer,Beverages
1808,2014-12-15,False,citrus fruit,Produce
1928,2014-05-23,False,newspapers,Other
1438,2014-01-19,True,yogurt,Dairy
4290,2014-03-26,False,processed cheese,Dairy
1818,2014-12-08,False,bottled water,Beverages
1176,2014-08-04,False,sugar,Other
4879,2014-09-19,False,bottled beer,Beverages
1574,2014-06-17,False,onions,Produce
1045,2014-04-10,False,specialty chocolate,Other
1168,2014-10-31,False,herbs,Other
4648,2014-10-03,False,flour,Other
1931,2014-03-04,False,bottled water,Beverages
2868,2014-03-04,False,oil,Other
3082,2014-07-22,False,domestic eggs,Other
2935,2014-04-21,False,whipped/sour cream,Dairy
2639,2014-06-08,True,canned fish,Other
2789,2014-07-12,True,citrus fruit,Produce
4153,2014-02-14,False,UHT-milk,Dairy
3761,2014-02-12,False,grapes,Other
4444,2014-04-25,False,long life bakery product,Other
2824,2014-09-05,False,frozen fish,Other
1146,2014-07-12,True,shopping bags,Other
4796,2014-03-02,True,curd cheese,Dairy
4586,2014-09-26,False,newspapers,Other
1987,2014-10-29,False,yogurt,Dairy
4376,2014-12-07,True,soda,Beverages
2511,2014-06-18,False,turkey,Other
3364,2014-05-06,False,herbs,Other
4471,2014-10-08,False,yogurt,Dairy
2022,2014-02-23,True,yogurt,Dairy
1097,2014-04-16,False,whole milk,Dairy
1510,2014-12-03,False,canned beer,Beverages
1521,2014-12-26,False,seasonal products,Other
2601,2014-02-28,False,curd,Other
1314,2014-09-05,False,ice cream,Dairy
3657,2014-11-28,False,white bread,Bakery
4693,2014-06-08,True,root vegetables,Produce
3095,2014-07-22,False,specialty vegetables,Produce
1274,2014-04-25,False,cream cheese ,Dairy
2164,2014-11-19,False,bottled beer,Beverages
2447,2014-04-14,False,other vegetables,Produce
3778,2014-11-22,True,frozen meals,Other
4219,2014-09-21,True,sliced cheese,Dairy
4382,2014-03-01,True,spices,Other
2612,2014-07-30,False,soda,Beverages
3899,2014-01-27,False,whole milk,Dairy
4318,2014-08-09,True,specialty fat,Other
1305,2014-07-26,True,root vegetables,Produce
4991,2014-12-22,False,root vegetables,Produce
2998,2014-10-30,False,semi-finished bread,Bakery
3327,2014-07-16,False,rolls/buns,Bakery
4115,2014-02-08,True,yogurt,Dairy
1201,2014-11-24,False,coffee,Other
1595,2014-06-27,False,newspapers,Other
2017,2014-11-12,False,waffles,Other
3142,2014-05-11,True,rolls/buns,Bakery
4862,2014-10-12,True,white bread,Bakery
4245,2014-09-13,True,whole milk,Dairy
2570,2014-06-19,False,root vegetables,Produce
2839,2014-06-29,True,red/blush wine,Beverages
3626,2014-06-11,False,other vegetables,Produce
2119,2014-07-06,True,cat food,Other
3409,2014-09-08,False,brown bread,Bakery
1842,2014-05-30,False,newspapers,Other
1568,2014-03-09,True,coffee,Other
3050,2014-05-03,True,root vegetables,Produce
2577,2014-06-28,True,citrus fruit,Produce
1898,2014-11-11,False,sugar,Other
1946,2014-11-08,True,whipped/sour cream,Dairy
4075,2014-12-02,False,brown bread,Bakery
2401,2014-06-25,False,butter,Other
2014,2014-10-08,False,bottled water,Beverages
2081,2014-05-18,True,whole milk,Dairy
2838,2014-04-19,True,berries,Other
4319,2014-09-29,False,butter,Other
2122,2014-09-16,False,domestic eggs,Other
3099,2014-09-20,True,soda,Beverages
2077,2014-04-28,False,hard cheese,Dairy
4881,2014-12-30,False,butter,Other
1373,2014-04-28,False,soda,Beverages
2514,2014-06-24,False,citrus fruit,Produce
4772,2014-12-19,False,soda,Beverages
4592,2014-06-20,False,newspapers,Other
1468,2014-04-12,True,salty snack,Other
3879,2014-10-14,False,grapes,Other
3805,2014-07-20,True,rolls/buns,Bakery
1392,2014-08-15,False,butter,Other
4961,2014-11-02,True,candy,Other
4541,2014-10-07,False,semi-finished bread,Bakery
4206,2014-04-07,False,domestic eggs,Other
2187,2014-08-22,False,newspapers,Other
1087,2014-07-25,False,whole milk,Dairy
3251,2014-11-05,False,rolls/buns,Bakery
3582,2014-04-08,False,whole milk,Dairy
3924,2014-01-12,True,pastry,Bakery
3193,2014-05-29,False,yogurt,Dairy
1371,2014-08-17,True,misc. beverages,Other
3111,2014-02-19,False,bottled water,Beverages
1585,2014-04-20,True,whole milk,Dairy
4817,2014-06-13,False,butter,Other
4207,2014-10-21,False,candy,Other
1158,2014-02-19,False,bottled water,Beverages
4637,2014-04-07,False,napkins,Other
1231,2014-11-23,True,soda,Beverages
2217,2014-04-24,False,curd,Other
4933,2014-08-01,False,root vegetables,Produce
3153,2014-10-26,True,brown bread,Bakery
3827,2014-02-28,False,bottled water,Beverages
1427,2014-06-26,False,butter,Other
1151,2014-12-12,False,soft cheese,Dairy
3206,2014-11-05,False,instant coffee,Other
2346,2014-12-23,False,fruit/vegetable juice,Produce
1443,2014-01-13,False,dessert,Other
4791,2014-02-27,False,long life bakery product,Other
3321,2014-03-11,False,rolls/buns,Bakery
4335,2014-07-17,False,margarine,Other
1517,2014-09-03,False,salty snack,Other
4140,2014-01-02,False,newspapers,Other
3140,2014-12-15,False,shopping bags,Other
4245,2014-11-21,False,tropical fruit,Produce
3481,2014-05-30,False,other vegetables,Produce
3107,2014-04-23,False,canned beer,Beverages
3015,2014-08-07,False,other vegetables,Produce
4248,2014-10-09,False,margarine,Other
4510,2014-12-04,False,butter,Other
3306,2014-06-05,False,whole milk,Dairy
1601,2014-08-09,True,frozen vegetables,Produce
2787,2014-04-28,False,long life bakery product,Other
3931,2014-07-19,True,pastry,Bakery
1590,2014-06-21,True,pip fruit,Produce
3188,2014-10-16,False,chocolate marshmallow,Other
4021,2014-09-09,False,other vegetables,Produce
3785,2014-07-16,False,domestic eggs,Other
1682,2014-09-10,False,berries,Other
1480,2014-05-25,True,grapes,Other
4165,2014-10-06,False,syrup,Other
4786,2014-05-04,True,frozen fish,Other
4748,2014-04-19,True,whole milk,Dairy
4342,2014-09-01,False,whole milk,Dairy
2483,2014-02-21,False,canned beer,Beverages
4243,2014-03-30,True,margarine,Other
3075,2014-04-12,True,root vegetables,Produce
1983,2014-06-26,False,rolls/buns,Bakery
4567,2014-03-16,True,other vegetables,Produce
3459,2014-06-21,True,whole milk,Dairy
2369,2014-07-23,False,fish,Other
1998,2014-10-13,False,pork,Meat
4685,2014-01-20,False,pip fruit,Produce
2036,2014-07-20,True,soda,Beverages
1094,2014-08-26,False,other vegetables,Produce
3953,2014-05-19,False,root vegetables,Produce
2303,2014-01-31,False,grapes,Other
2930,2014-04-25,False,other vegetables,Produce
2187,2014-12-26,False,domestic eggs,Other
3595,2014-01-17,False,curd,Other
3956,2014-12-19,False,root vegetables,Produce
1595,2014-01-26,True,yogurt,Dairy
2597,2014-10-25,True,root vegetables,Produce
1717,2014-04-06,True,pip fruit,Produce
3544,2014-03-12,False,flower (seeds),Other
2226,2014-09-06,True,whole milk,Dairy
3696,2014-11-02,True,sparkling wine,Beverages
4804,2014-08-10,True,other vegetables,Produce
1333,2014-10-10,False,fruit/vegetable juice,Produce
4892,2014-12-27,True,herbs,Other
2109,2014-06-22,True,bottled water,Beverages
1737,2014-09-04,False,flour,Other
2921,2014-11-27,False,other vegetables,Produce
1129,2014-01-25,True,baking powder,Other
4739,2014-02-04,False,yogurt,Dairy
4024,2014-10-15,False,butter,Other
4140,2014-02-20,False,whole milk,Dairy
2201,2014-05-30,False,ice cream,Dairy
1815,2014-10-24,False,other vegetables,Produce
3659,2014-04-13,True,shopping bags,Other
1569,2014-05-20,False,berries,Other
3708,2014-10-27,False,pip fruit,Produce
2394,2014-10-18,True,nuts/prunes,Other
2366,2014-10-07,False,chewing gum,Other
3603,2014-11-04,False,brown bread,Bakery
1049,2014-01-07,False,margarine,Other
4086,2014-10-17,False,dessert,Other
3577,2014-02-07,False,fruit/vegetable juice,Produce
3487,2014-02-09,True,bottled water,Beverages
1399,2014-09-23,False,rice,Other
4561,2014-01-27,False,berries,Other
3571,2014-10-31,False,other vegetables,Produce
1830,2014-06-07,True,bottled water,Beverages
1426,2014-11-18,False,specialty chocolate,Other
2851,2014-04-11,False,bottled beer,Beverages
2709,2014-04-02,False,bottled water,Beverages
1741,2014-10-08,False,packaged fruit/vegetables,Produce
1888,2014-05-09,False,whole milk,Dairy
3500,2014-11-20,False,other vegetables,Produce
1136,2014-06-04,False,fruit/vegetable juice,Produce
4297,2014-10-03,False,yogurt,Dairy
2464,2014-10-21,False,pastry,Bakery
3711,2014-05-20,False,domestic eggs,Other
2508,2014-09-21,True,bottled water,Beverages
2901,2014-07-10,False,other vegetables,Produce
1142,2014-12-10,False,soda,Beverages
1564,2014-11-15,True,pip fruit,Produce
4791,2014-02-04,False,fruit/vegetable juice,Produce
1150,2014-08-29,False,berries,Other
1499,2014-05-11,True,sliced cheese,Dairy
3278,2014-03-13,False,coffee,Other
1038,2014-01-28,False,napkins,Other
3225,2014-07-23,False,soda,Beverages
1728,2014-06-22,True,rum,Other
3361,2014-12-24,False,berries,Other
1349,2014-12-13,True,cat food,Other
3315,2014-09-25,False,canned beer,Beverages
1897,2014-07-15,False,other vegetables,Produce
2883,2014-05-09,False,rolls/buns,Bakery
4341,2014-02-12,False,chocolate marshmallow,Other
4933,2014-04-21,False,butter,Other
4926,2014-11-20,False,salty snack,Other
4256,2014-02-03,False,tropical fruit,Produce
4369,2014-08-05,False,red/blush wine,Beverages
3266,2014-12-14,True,semi-finished bread,Bakery
2287,2014-05-04,True,UHT-milk,Dairy
4444,2014-07-09,False,canned beer,Beverages
1860,2014-07-26,True,semi-finished bread,Bakery
2854,2014-06-19,False,shopping bags,Other
1929,2014-04-14,False,yogurt,Dairy
3105,2014-04-12,True,whipped/sour cream,Dairy
1628,2014-10-25,True,whole milk,Dairy
4077,2014-01-31,False,whole milk,Dairy
3864,2014-03-26,False,newspapers,Other
2024,2014-05-17,True,canned beer,Beverages
4635,2014-10-17,False,margarine,Other
2996,2014-04-29,False,butter milk,Dairy
4823,2014-04-06,True,dish cleaner,Other
2253,2014-12-16,False,butter milk,Dairy
4527,2014-01-02,False,curd,Other
4692,2014-08-29,False,root vegetables,Produce
5000,2014-03-09,True,onions,Produce
1736,2014-03-11,False,soda,Beverages
2702,2014-11-12,False,brown bread,Bakery
2065,2014-01-28,False,other vegetables,Produce
1361,2014-09-03,False,salty snack,Other
4721,2014-01-26,True,tropical fruit,Produce
3529,2014-01-23,False,other vegetables,Produce
1052,2014-12-05,False,hamburger meat,Other
2178,2014-01-26,True,salt,Other
4883,2014-12-26,False,whole milk,Dairy
1899,2014-02-07,False,fruit/vegetable juice,Produce
4679,2014-02-02,True,shopping bags,Other
2115,2014-09-19,False,whipped/sour cream,Dairy
4418,2014-09-12,False,long life bakery product,Other
2048,2014-11-24,False,berries,Other
1083,2014-11-15,True,whole milk,Dairy
3725,2014-09-20,True,rolls/buns,Bakery
2481,2014-08-07,False,root vegetables,Produce
1133,2014-08-03,True,pastry,Bakery
4464,2014-05-19,False,soda,Beverages
1591,2014-12-19,False,white bread,Bakery
1964,2014-08-30,True,pickled vegetables,Produce
4594,2014-11-28,False,rolls/buns,Bakery
1087,2014-10-13,False,white bread,Bakery
1664,2014-10-06,False,sugar,Other
2233,2014-10-29,False,pastry,Bakery
4300,2014-10-01,False,yogurt,Dairy
1955,2014-11-16,True,yogurt,Dairy
3215,2014-02-26,False,bottled water,Beverages
1407,2014-11-03,False,butter,Other
2401,2014-02-28,False,specialty chocolate,Other
4771,2014-11-02,True,citrus fruit,Produce
1776,2014-04-28,False,butter,Other
2185,2014-09-04,False,cream cheese ,Dairy
3465,2014-09-30,False,whipped/sour cream,Dairy
4780,2014-08-14,False,salt,Other
1798,2014-07-04,False,other vegetables,Produce
4148,2014-06-26,False,whipped/sour cream,Dairy
2008,2014-03-17,False,soda,Beverages
4487,2014-08-18,False,whole milk,Dairy
4962,2014-06-06,False,yogurt,Dairy
2411,2014-03-24,False,soups,Other
1879,2014-10-02,False,dessert,Other
1419,2014-10-21,False,male cosmetics,Other
3063,2014-02-08,True,tropical fruit,Produce
1483,2014-01-03,False,dessert,Other
2329,2014-05-28,False,newspapers,Other
2524,2014-08-22,False,pip fruit,Produce
2239,2014-12-01,False,yogurt,Dairy
3668,2014-09-05,False,pot plants,Other
2340,2014-04-08,False,rolls/buns,Bakery
4464,2014-08-26,False,other vegetables,Produce
3737,2014-04-06,True,pork,Meat
3538,2014-02-01,True,yogurt,Dairy
1772,2014-11-13,False,canned beer,Beverages
2451,2014-08-02,True,domestic eggs,Other
3966,2014-06-19,False,frozen vegetables,Produce
4135,2014-05-11,True,cream cheese ,Dairy
2747,2014-09-24,False,pastry,Bakery
1013,2014-03-26,False,frozen vegetables,Produce
1356,2014-12-19,False,berries,Other
4836,2014-01-13,False,cream cheese ,Dairy
1784,2014-09-05,False,rolls/buns,Bakery
2950,2014-04-28,False,whole milk,Dairy
2602,2014-01-20,False,whole milk,Dairy
3111,2014-06-01,True,UHT-milk,Dairy
2831,2014-05-18,True,soda,Beverages
3428,2014-10-21,False,butter milk,Dairy
3232,2014-11-12,False,whipped/sour cream,Dairy
4983,2014-12-13,True,baking powder,Other
4548,2014-03-17,False,napkins,Other
4388,2014-08-16,True,rolls/buns,Bakery
2315,2014-10-27,False,beverages,Other
3320,2014-02-19,False,bottled beer,Beverages
2376,2014-11-08,True,whipped/sour cream,Dairy
2802,2014-12-15,False,frozen vegetables,Produce
4771,2014-03-06,False,specialty vegetables,Produce
4917,2014-12-02,False,bottled beer,Beverages
3578,2014-09-10,False,shopping bags,Other
2532,2014-09-21,True,bottled water,Beverages
2091,2014-01-18,True,vinegar,Other
1661,2014-01-21,False,tidbits,Other
3517,2014-10-24,False,domestic eggs,Other
4138,2014-08-24,True,processed cheese,Dairy
1312,2014-09-02,False,skin care,Other
4678,2014-03-13,False,soap,Other
1040,2014-10-24,False,white bread,Bakery
4094,2014-10-21,False,fruit/vegetable juice,Produce
4584,2014-08-29,False,whole milk,Dairy
1696,2014-08-23,True,root vegetables,Produce
1553,2014-07-23,False,other vegetables,Produce
4272,2014-05-10,True,soda,Beverages
4066,2014-08-07,False,citrus fruit,Produce
1602,2014-03-15,True,pip fruit,Produce
2595,2014-08-18,False,brown bread,Bakery
2440,2014-06-22,True,pip fruit,Produce
1764,2014-01-03,False,salty snack,Other
4505,2014-06-24,False,berries,Other
2643,2014-12-12,False,rolls/buns,Bakery
2907,2014-10-15,False,processed cheese,Dairy
2479,2014-11-18,False,whole milk,Dairy
4071,2014-12-16,False,other vegetables,Produce
4939,2014-01-08,False,whipped/sour cream,Dairy
3756,2014-11-15,True,other vegetables,Produce
4024,2014-03-30,True,UHT-milk,Dairy
4132,2014-11-04,False,frozen fish,Other
3256,2014-10-17,False,sliced cheese,Dairy
2396,2014-05-10,True,canned vegetables,Produce
2471,2014-08-12,False,ice cream,Dairy
1248,2014-08-14,False,pip fruit,Produce
3957,2014-10-03,False,bottled water,Beverages
4347,2014-07-09,False,margarine,Other
3864,2014-12-30,False,sliced cheese,Dairy
3918,2014-12-06,True,chewing gum,Other
3539,2014-08-27,False,fruit/vegetable juice,Produce
4676,2014-11-13,False,other vegetables,Produce
1589,2014-01-11,True,butter,Other
4415,2014-07-14,False,whipped/sour cream,Dairy
1597,2014-12-23,False,oil,Other
2743,2014-05-12,False,chocolate,Other
3646,2014-05-26,False,whipped/sour cream,Dairy
2796,2014-04-18,False,soda,Beverages
4638,2014-11-03,False,margarine,Other
2501,2014-06-05,False,pork,Meat
3942,2014-03-07,False,condensed milk,Dairy
1602,2014-08-02,True,beef,Meat
4668,2014-05-04,True,waffles,Other
4661,2014-05-30,False,candy,Other
1097,2014-11-26,False,whole milk,Dairy
3033,2014-09-25,False,whole milk,Dairy
2251,2014-02-06,False,other vegetables,Produce
4957,2014-05-15,False,frozen meals,Other
2751,2014-06-04,False,dental care,Other
2141,2014-02-23,True,potato products,Other
3667,2014-04-15,False,hard cheese,Dairy
2531,2014-08-24,True,cereals,Other
1785,2014-05-25,True,other vegetables,Produce
3330,2014-08-19,False,spread cheese,Dairy
2048,2014-12-17,False,other vegetables,Produce
3337,2014-08-19,False,whole milk,Dairy
3749,2014-12-10,False,waffles,Other
4190,2014-12-30,False,cake bar,Other
1136,2014-07-15,False,butter milk,Dairy
4797,2014-02-11,False,pastry,Bakery
1224,2014-08-31,True,cooking chocolate,Other
3903,2014-04-16,False,bottled water,Beverages
1803,2014-10-25,True,chocolate,Other
2056,2014-12-26,False,soda,Beverages
1852,2014-07-14,False,fruit/vegetable juice,Produce
4962,2014-10-17,False,pip fruit,Produce
2673,2014-04-23,False,soda,Beverages
4348,2014-08-06,False,whole milk,Dairy
2629,2014-05-26,False,candy,Other
1256,2014-10-14,False,other vegetables,Produce
1051,2014-01-13,False,bottled beer,Beverages
4014,2014-07-31,False,pip fruit,Produce
4078,2014-01-11,True,hard cheese,Dairy
3962,2014-12-13,True,rolls/buns,Bakery
3182,2014-02-19,False,Instant food products,Other
1013,2014-03-28,False,whipped/sour cream,Dairy
1913,2014-12-14,True,UHT-milk,Dairy
2952,2014-09-24,False,skin care,Other
2849,2014-05-28,False,sauces,Other
2608,2014-10-17,False,whole milk,Dairy
1966,2014-09-23,False,hard cheese,Dairy
2361,2014-12-15,False,specialty bar,Other
4469,2014-11-29,True,tropical fruit,Produce
4910,2014-11-27,False,mayonnaise,Other
1526,2014-07-13,True,rolls/buns,Bakery
2772,2014-11-07,False,specialty bar,Other
2059,2014-09-07,True,napkins,Other
1793,2014-08-25,False,hard cheese,Dairy
4753,2014-12-01,False,white wine,Beverages
4915,2014-01-11,True,rolls/buns,Bakery
1281,2014-07-28,False,hamburger meat,Other
3262,2014-04-16,False,frozen meals,Other
4391,2014-01-23,False,salty snack,Other
4751,2014-11-29,True,rolls/buns,Bakery
4643,2014-03-09,True,bottled water,Beverages
4015,2014-12-18,False,yogurt,Dairy
3561,2014-12-28,True,whole milk,Dairy
1018,2014-10-01,False,long life bakery product,Other
1065,2014-01-23,False,soda,Beverages
4779,2014-05-07,False,pastry,Bakery
4615,2014-10-29,False,canned fish,Other
4522,2014-05-27,False,soda,Beverages
2207,2014-04-09,False,pip fruit,Produce
3866,2014-08-19,False,hygiene articles,Other
2530,2014-10-30,False,sliced cheese,Dairy
1189,2014-02-23,True,dessert,Other
4499,2014-06-25,False,specialty bar,Other
4828,2014-08-26,False,fruit/vegetable juice,Produce
1738,2014-07-15,False,soda,Beverages
1587,2014-05-15,False,frozen vegetables,Produce
4206,2014-11-27,False,fruit/vegetable juice,Produce
3118,2014-11-07,False,salty snack,Other
4462,2014-03-28,False,misc. beverages,Other
2872,2014-08-06,False,whole milk,Dairy
1791,2014-08-05,False,cream cheese ,Dairy
2809,2014-04-01,False,berries,Other
2568,2014-12-22,False,candy,Other
3758,2014-07-16,False,whipped/sour cream,Dairy
4237,2014-05-20,False,pastry,Bakery
4779,2014-06-15,True,specialty bar,Other
3575,2014-11-16,True,soda,Beverages
2097,2014-09-28,True,processed cheese,Dairy
3573,2014-10-13,False,chocolate,Other
2425,2014-11-11,False,dessert,Other
1115,2014-08-03,True,butter,Other
3518,2014-08-10,True,spread cheese,Dairy
3073,2014-07-06,True,pastry,Bakery
1654,2014-06-07,True,other vegetables,Produce
2343,2014-04-06,True,salty snack,Other
4499,2014-12-20,True,canned vegetables,Produce
3910,2014-12-30,False,butter,Other
3893,2014-01-08,False,canned beer,Beverages
2713,2014-11-07,False,napkins,Other
4510,2014-03-12,False,hard cheese,Dairy
1466,2014-04-25,False,popcorn,Other
4636,2014-07-28,False,salt,Other
1554,2014-05-23,False,soda,Beverages
3039,2014-08-20,False,root vegetables,Produce
4124,2014-05-31,True,soda,Beverages
1533,2014-03-15,True,shopping bags,Other
4110,2014-12-03,False,bottled beer,Beverages
3042,2014-09-14,True,napkins,Other
4915,2014-06-28,True,whole milk,Dairy
1245,2014-09-27,True,white bread,Bakery
4915,2014-02-20,False,onions,Produce
4062,2014-11-27,False,sugar,Other
3687,2014-10-01,False,other vegetables,Produce
3020,2014-06-13,False,bottled beer,Beverages
2388,2014-02-20,False,berries,Other
3896,2014-07-11,False,dishes,Other
1453,2014-03-13,False,fruit/vegetable juice,Produce
1294,2014-07-05,True,semi-finished bread,Bakery
3034,2014-10-06,False,pip fruit,Produce
1707,2014-12-22,False,brown bread,Bakery
1676,2014-05-15,False,misc. beverages,Other
1652,2014-03-15,True,pastry,Bakery
1573,2014-05-18,True,other vegetables,Produce
3712,2014-08-14,False,canned beer,Beverages
3045,2014-06-15,True,other vegetables,Produce
1827,2014-09-01,False,pastry,Bakery
4860,2014-01-13,False,fruit/vegetable juice,Produce
4353,2014-07-12,True,coffee,Other
4782,2014-10-12,True,rolls/buns,Bakery
1687,2014-07-31,False,house keeping products,Other
1421,2014-12-26,False,shopping bags,Other
1110,2014-10-13,False,chocolate,Other
2838,2014-04-28,False,waffles,Other
3347,2014-11-21,False,pastry,Bakery
1159,2014-02-06,False,domestic eggs,Other
1309,2014-08-10,True,whipped/sour cream,Dairy
3573,2014-08-26,False,frozen meals,Other
4673,2014-08-20,False,specialty chocolate,Other
2898,2014-01-07,False,bottled water,Beverages
2820,2014-11-24,False,soda,Beverages
4250,2014-01-17,False,pet care,Other
3909,2014-08-13,False,rice,Other
1289,2014-08-09,True,spread cheese,Dairy
4561,2014-09-04,False,grapes,Other
1618,2014-04-03,False,whole milk,Dairy
4987,2014-04-12,True,cream cheese ,Dairy
1053,2014-05-16,False,rolls/buns,Bakery
1829,2014-02-26,False,rolls/buns,Bakery
4601,2014-03-27,False,root vegetables,Produce
3101,2014-09-02,False,newspapers,Other
4087,2014-09-04,False,other vegetables,Produce
3276,2014-08-08,False,curd cheese,Dairy
2901,2014-04-14,False,tropical fruit,Produce
1332,2014-04-18,False,other vegetables,Produce
3368,2014-08-21,False,cream cheese ,Dairy
4450,2014-02-01,True,condensed milk,Dairy
2843,2014-04-14,False,canned vegetables,Produce
3512,2014-01-19,True,butter milk,Dairy
2380,2014-05-21,False,whole milk,Dairy
2371,2014-05-22,False,other vegetables,Produce
1065,2014-11-05,False,rolls/buns,Bakery
1969,2014-02-10,False,rolls/buns,Bakery
2350,2014-05-30,False,tidbits,Other
4036,2014-08-03,True,cream cheese ,Dairy
3293,2014-01-19,True,vinegar,Other
4646,2014-01-16,False,shopping bags,Other
1163,2014-04-30,False,frozen vegetables,Produce
2273,2014-08-14,False,whipped/sour cream,Dairy
3384,2014-07-23,False,fruit/vegetable juice,Produce
4940,2014-08-20,False,dessert,Other
4528,2014-06-27,False,spread cheese,Dairy
4367,2014-10-03,False,white wine,Beverages
1283,2014-02-09,True,bottled water,Beverages
2699,2014-12-03,False,yogurt,Dairy
4483,2014-07-03,False,whole milk,Dairy
3841,2014-08-01,False,brown bread,Bakery
4495,2014-10-23,False,hamburger meat,Other
1565,2014-07-02,False,rolls/buns,Bakery
3961,2014-12-18,False,soda,Beverages
2044,2014-11-26,False,pastry,Bakery
2961,2014-03-14,False,shopping bags,Other
2857,2014-05-30,False,waffles,Other
1797,2014-07-31,False,processed cheese,Dairy
1912,2014-10-19,True,dessert,Other
3515,2014-09-06,True,pastry,Bakery
1052,2014-10-13,False,whole milk,Dairy
4888,2014-06-04,False,sauces,Other
2925,2014-04-01,False,oil,Other
4145,2014-05-17,True,pastry,Bakery
1028,2014-11-10,False,butter,Other
3779,2014-10-27,False,pastry,Bakery
3890,2014-01-20,False,sliced cheese,Dairy
3608,2014-11-16,True,specialty chocolate,Other
2828,2014-02-01,True,curd,Other
1110,2014-12-11,False,salty snack,Other
2811,2014-07-22,False,frozen meals,Other
1859,2014-01-14,False,chewing gum,Other
1783,2014-05-12,False,specialty chocolate,Other
2272,2014-06-05,False,napkins,Other
3159,2014-07-23,False,whole milk,Dairy
4846,2014-12-04,False,bottled water,Beverages
2314,2014-07-28,False,whole milk,Dairy
2646,2014-10-23,False,pastry,Bakery
2443,2014-02-04,False,whole milk,Dairy
4979,2014-11-18,False,whole milk,Dairy
3176,2014-07-10,False,newspapers,Other
3641,2014-02-01,True,soft cheese,Dairy
3560,2014-11-26,False,pickled vegetables,Produce
2956,2014-05-03,True,chocolate,Other
4009,2014-09-18,False,whole milk,Dairy
4597,2014-07-17,False,whipped/sour cream,Dairy
2438,2014-05-25,True,rolls/buns,Bakery
1189,2014-07-04,False,sliced cheese,Dairy
4527,2014-03-22,True,brown bread,Bakery
2731,2014-08-27,False,newspapers,Other
1863,2014-06-01,True,newspapers,Other
3532,2014-08-17,True,canned vegetables,Produce
3309,2014-03-19,False,brown bread,Bakery
1535,2014-06-08,True,whole milk,Dairy
2764,2014-03-30,True,yogurt,Dairy
4140,2014-01-29,False,waffles,Other
2363,2014-12-03,False,red/blush wine,Beverages
2496,2014-11-26,False,UHT-milk,Dairy
2814,2014-12-15,False,rolls/buns,Bakery
1100,2014-12-18,False,yogurt,Dairy
2005,2014-11-22,True,rolls/buns,Bakery
3876,2014-12-10,False,hard cheese,Dairy
3483,2014-10-19,True,sliced cheese,Dairy
4130,2014-08-03,True,long life bakery product,Other
2528,2014-03-15,True,coffee,Other
4153,2014-07-27,True,bottled water,Beverages
4407,2014-12-25,False,bottled water,Beverages
2907,2014-04-17,False,whole milk,Dairy
